Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
ALLBLACK,Ego,26,"['cali rap', 'west coast trap']",Westside Story,0.912,0.415,8,-11.089,1,0.427,0.101,0,0.0898,0.558,100.072,33MI1fGf6WALs12RxqYDNs,spotify:track:33MI1fGf6WALs12RxqYDNs,https://api.spotify.com/v1/tracks/33MI1fGf6WALs12RxqYDNs,https://api.spotify.com/v1/audio-analysis/33MI1fGf6WALs12RxqYDNs,137000,4
Haiti Babii,This That Shit,49,"['cali rap', 'west coast trap']",Westside Story,0.88,0.554,1,-7.444,1,0.114,0.125,0,0.121,0.372,91.585,73p7U8bfPOjv1rx3n9HYMX,spotify:track:73p7U8bfPOjv1rx3n9HYMX,https://api.spotify.com/v1/tracks/73p7U8bfPOjv1rx3n9HYMX,https://api.spotify.com/v1/audio-analysis/73p7U8bfPOjv1rx3n9HYMX,178361,4
A Tribe Called Quest,The Hop,60,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",Jazz Rap,0.928,0.517,1,-6.489,1,0.361,0.0679,0,0.174,0.616,95.523,7f1UEGMBMuXfLBP5XANfrW,spotify:track:7f1UEGMBMuXfLBP5XANfrW,https://api.spotify.com/v1/tracks/7f1UEGMBMuXfLBP5XANfrW,https://api.spotify.com/v1/audio-analysis/7f1UEGMBMuXfLBP5XANfrW,207467,4
JAY-Z,Can I Get A... - From The Rush Hour Soundtrack,48,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",Hip-Hop Drive,0.791,0.665,8,-9.496,0,0.352,0.12,0.000161,0.0961,0.792,177.097,45HLgh98kxPEMP1gPAEe8X,spotify:track:45HLgh98kxPEMP1gPAEe8X,https://api.spotify.com/v1/tracks/45HLgh98kxPEMP1gPAEe8X,https://api.spotify.com/v1/audio-analysis/45HLgh98kxPEMP1gPAEe8X,311800,4
Ms. Lauryn Hill,Doo Wop (That Thing),74,"['conscious hip hop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",Hip-Hop Drive,0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),84,"['brooklyn drill', 'melodic rap', 'nyc rap']",Out The Mud,0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,1dg3qy5DjoJodawfOCgrTP,spotify:track:1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,232048,4
Duckwrth,Super Bounce,64,"['alternative r&b', 'escape room', 'indie r&b', 'underground hip hop']",Mellow Bars,0.772,0.61,9,-6.175,0,0.206,0.239,0.000538,0.124,0.747,74.519,0bdNktKwMzf6d4V5BNK1KN,spotify:track:0bdNktKwMzf6d4V5BNK1KN,https://api.spotify.com/v1/tracks/0bdNktKwMzf6d4V5BNK1KN,https://api.spotify.com/v1/audio-analysis/0bdNktKwMzf6d4V5BNK1KN,218018,4
Ghetts,IC3 (feat. Skepta) - Single Version,48,"['grime', 'uk alternative hip hop', 'uk hip hop']",Grime Shutdown,0.663,0.645,8,-7.977,1,0.398,0.443,0,0.166,0.394,128.023,0BMszcKwCrUDHZX3CEEj6L,spotify:track:0BMszcKwCrUDHZX3CEEj6L,https://api.spotify.com/v1/tracks/0BMszcKwCrUDHZX3CEEj6L,https://api.spotify.com/v1/audio-analysis/0BMszcKwCrUDHZX3CEEj6L,231107,4
Slim Flock,The Feds Watching,32,[],Fresh Finds: Hip Hop,0.536,0.628,1,-9.24,1,0.209,0.00944,0.000502,0.177,0.188,113.194,0AFJe50PKKokQ40MFOmTji,spotify:track:0AFJe50PKKokQ40MFOmTji,https://api.spotify.com/v1/tracks/0AFJe50PKKokQ40MFOmTji,https://api.spotify.com/v1/audio-analysis/0AFJe50PKKokQ40MFOmTji,180500,5
Suspect OTB,Bruce Wayne,34,"['uk alternative hip hop', 'uk hip hop']",Grime Shutdown,0.517,0.799,10,-6.235,0,0.262,0.000209,0.00332,0.885,0.476,140.009,316fCLEpkEZKqaeaXIKwNf,spotify:track:316fCLEpkEZKqaeaXIKwNf,https://api.spotify.com/v1/tracks/316fCLEpkEZKqaeaXIKwNf,https://api.spotify.com/v1/audio-analysis/316fCLEpkEZKqaeaXIKwNf,279430,4
Jack Harlow,Tyler Herro,79,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",No Cap,0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,4DuUwzP4ALMqpquHU0ltAB,spotify:track:4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/tracks/4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/audio-analysis/4DuUwzP4ALMqpquHU0ltAB,156498,4
Kojey Radical,No Gangster,40,['uk alternative hip hop'],Jazz Rap,0.552,0.627,1,-8.455,1,0.344,0.448,0.00711,0.134,0.643,123.59,2QVD1WfdzJGWOaXQontw3S,spotify:track:2QVD1WfdzJGWOaXQontw3S,https://api.spotify.com/v1/tracks/2QVD1WfdzJGWOaXQontw3S,https://api.spotify.com/v1/audio-analysis/2QVD1WfdzJGWOaXQontw3S,213947,5
Shabak Samech,מכופף הבננות,25,"['israeli hip hop', 'jewish hip hop']",דור ההיפ הופ,0.776,0.941,7,-7.584,1,0.0675,0.000919,1.01E-05,0.583,0.59,112.053,0quyo02l793HjAA61lELjh,spotify:track:0quyo02l793HjAA61lELjh,https://api.spotify.com/v1/tracks/0quyo02l793HjAA61lELjh,https://api.spotify.com/v1/audio-analysis/0quyo02l793HjAA61lELjh,236560,4
Moneybagg Yo,Time Today,77,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",No Cap,0.912,0.608,1,-7.686,1,0.397,0.0458,0,0.248,0.327,136.994,0YrKSfpvflYnLSBd4Jtu6J,spotify:track:0YrKSfpvflYnLSBd4Jtu6J,https://api.spotify.com/v1/tracks/0YrKSfpvflYnLSBd4Jtu6J,https://api.spotify.com/v1/audio-analysis/0YrKSfpvflYnLSBd4Jtu6J,136900,4
Ravid Plotnik,שווארמה,44,"['israeli hip hop', 'israeli trap']",This Is רביד פלוטניק,0.412,0.422,0,-10.245,0,0.0455,0.36,1.35E-06,0.456,0.503,73.16,7B2uhg5ldz5DEMmR9YqsD9,spotify:track:7B2uhg5ldz5DEMmR9YqsD9,https://api.spotify.com/v1/tracks/7B2uhg5ldz5DEMmR9YqsD9,https://api.spotify.com/v1/audio-analysis/7B2uhg5ldz5DEMmR9YqsD9,230480,4
Russ Millions,Body,85,[],Beats & Rhymes,0.889,0.705,11,-8.683,0,0.392,0.389,1.04E-05,0.0692,0.815,141.069,3CVb6hkMrlF7eHhXi5B3PZ,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/tracks/3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/audio-analysis/3CVb6hkMrlF7eHhXi5B3PZ,183830,4
Loyle Carner,Yesterday,60,"['indie soul', 'london rap', 'uk alternative hip hop']",Jazz Rap,0.428,0.98,11,-2.975,0,0.443,0.0734,0,0.127,0.423,92.035,0pRyOQjr12h9RBEFmhbTQc,spotify:track:0pRyOQjr12h9RBEFmhbTQc,https://api.spotify.com/v1/tracks/0pRyOQjr12h9RBEFmhbTQc,https://api.spotify.com/v1/audio-analysis/0pRyOQjr12h9RBEFmhbTQc,168654,4
Marlon Craft,State of the Union,45,"['nyc rap', 'underground hip hop']",Mellow Bars,0.707,0.909,1,-7.115,1,0.528,0.381,0,0.119,0.608,87.036,6AsqnQBAB2OsieFEOg4WuZ,spotify:track:6AsqnQBAB2OsieFEOg4WuZ,https://api.spotify.com/v1/tracks/6AsqnQBAB2OsieFEOg4WuZ,https://api.spotify.com/v1/audio-analysis/6AsqnQBAB2OsieFEOg4WuZ,281250,4
Young RJ,Black Is Beautiful,35,[],Jazz Rap,0.743,0.462,11,-6.806,0,0.496,0.287,0,0.035,0.785,89.521,575erbyEKnDMCeQaATBpOg,spotify:track:575erbyEKnDMCeQaATBpOg,https://api.spotify.com/v1/tracks/575erbyEKnDMCeQaATBpOg,https://api.spotify.com/v1/audio-analysis/575erbyEKnDMCeQaATBpOg,189326,4
Numl6ck,stuck,51,['glitchcore'],tear drop,0.681,0.765,5,-4.574,1,0.0352,0.06,0,0.367,0.185,92.534,63PBsYANeKAvmW6vMMus4Y,spotify:track:63PBsYANeKAvmW6vMMus4Y,https://api.spotify.com/v1/tracks/63PBsYANeKAvmW6vMMus4Y,https://api.spotify.com/v1/audio-analysis/63PBsYANeKAvmW6vMMus4Y,126504,4
JAY-Z,Big Pimpin',68,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",I Love My '90s Hip-Hop,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,7m97yKVzPpXV9Z4ezEziOD,spotify:track:7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,283067,4
Lil Ronny Motha F,Shake,49,['dfw rap'],Get Turnt,0.896,0.541,1,-6.756,1,0.255,0.0106,1.87E-05,0.195,0.51,148.05,0Nb0OrwnQfCutvOZenvtMo,spotify:track:0Nb0OrwnQfCutvOZenvtMo,https://api.spotify.com/v1/tracks/0Nb0OrwnQfCutvOZenvtMo,https://api.spotify.com/v1/audio-analysis/0Nb0OrwnQfCutvOZenvtMo,231367,4
Eminem,My Name Is,73,"['detroit hip hop', 'hip hop', 'rap']",Hip-Hop Drive,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12E-06,0.0914,0.815,85.519,75IN3CtuZwTHTnZvYM4qnJ,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,268400,4
Lil Duece,Outside (Tiny Yung Freestyle),46,[],Westside Story,0.646,0.508,1,-5.924,0,0.279,0.476,0,0.108,0.194,92.102,0VUGuSGFZ4y6UcFKIjonp4,spotify:track:0VUGuSGFZ4y6UcFKIjonp4,https://api.spotify.com/v1/tracks/0VUGuSGFZ4y6UcFKIjonp4,https://api.spotify.com/v1/audio-analysis/0VUGuSGFZ4y6UcFKIjonp4,146087,4
Trick Daddy,Take It to da House (feat. The Slip N' Slide Express),42,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-Hop Drive,0.934,0.759,6,-5.873,0,0.185,0.0102,0,0.0818,0.927,123.857,7fkbO9RJWW0zQAtXBu5ixb,spotify:track:7fkbO9RJWW0zQAtXBu5ixb,https://api.spotify.com/v1/tracks/7fkbO9RJWW0zQAtXBu5ixb,https://api.spotify.com/v1/audio-analysis/7fkbO9RJWW0zQAtXBu5ixb,227107,4
Kanye West,Touch The Sky,69,"['chicago rap', 'rap']",Hip-Hop Drive,0.552,0.846,9,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56,2dxjKgT0li4qBI3QwuN9Ih,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,236600,1
Kali,Do A Bitch (Remix) [feat. Rico Nasty],64,[],Most Necessary,0.874,0.531,11,-8.425,1,0.34,0.0252,0,0.305,0.514,111.999,4WR5Q0LyyrYFWDXqW8JjIk,spotify:track:4WR5Q0LyyrYFWDXqW8JjIk,https://api.spotify.com/v1/tracks/4WR5Q0LyyrYFWDXqW8JjIk,https://api.spotify.com/v1/audio-analysis/4WR5Q0LyyrYFWDXqW8JjIk,198951,4
Ron Cohen,להתעורר,26,"['israeli hip hop', 'israeli trap']",היפ הופ ישראלי חדש,0.715,0.231,0,-19.157,0,0.0408,0.791,0.00229,0.0922,0.325,114.993,3ctre04svaGkpCAfxBu2kJ,spotify:track:3ctre04svaGkpCAfxBu2kJ,https://api.spotify.com/v1/tracks/3ctre04svaGkpCAfxBu2kJ,https://api.spotify.com/v1/audio-analysis/3ctre04svaGkpCAfxBu2kJ,158609,4
Luh Kel,F Love,58,"['pop r&b', 'st louis rap']",Signed XOXO,0.644,0.71,0,-4.078,0,0.04,0.312,0,0.101,0.229,143.061,2qTcJF53V5rsJd82CVFadL,spotify:track:2qTcJF53V5rsJd82CVFadL,https://api.spotify.com/v1/tracks/2qTcJF53V5rsJd82CVFadL,https://api.spotify.com/v1/audio-analysis/2qTcJF53V5rsJd82CVFadL,179372,4
Saweetie,Fast (Motion),72,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",RapCaviar,0.882,0.839,4,-3.193,1,0.082,0.156,0,0.132,0.71,117.032,7zEz7q43xjzbRSUar4yH3m,spotify:track:7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/tracks/7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/audio-analysis/7zEz7q43xjzbRSUar4yH3m,170653,4
ShaqIsDope,Cali Love,46,"['canadian hip hop', 'deep underground hip hop', 'toronto rap', 'trap soul', 'underground hip hop']",Mellow Bars,0.807,0.719,1,-6.84,1,0.099,0.576,1.06E-06,0.118,0.665,109.99,0RXOaIBQn6Fd164xQXtA14,spotify:track:0RXOaIBQn6Fd164xQXtA14,https://api.spotify.com/v1/tracks/0RXOaIBQn6Fd164xQXtA14,https://api.spotify.com/v1/audio-analysis/0RXOaIBQn6Fd164xQXtA14,192000,4
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),80,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",Out The Mud,0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,1TZv3bujNaYz646eezRE91,spotify:track:1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/tracks/1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/audio-analysis/1TZv3bujNaYz646eezRE91,339506,4
JID,Skegee,63,"['hip hop', 'rap', 'underground hip hop']",Mellow Bars,0.389,0.613,1,-8.289,1,0.399,0.283,0,0.12,0.449,70.178,4MwhUpDkOOb4UU7BtKznlu,spotify:track:4MwhUpDkOOb4UU7BtKznlu,https://api.spotify.com/v1/tracks/4MwhUpDkOOb4UU7BtKznlu,https://api.spotify.com/v1/audio-analysis/4MwhUpDkOOb4UU7BtKznlu,186168,3
Missy Elliott,The Rain (Supa Dupa Fly),60,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",Door Knockers,0.836,0.595,6,-9.338,1,0.201,0.141,0.00375,0.329,0.762,79.98,2WRzpLD8qDRrxMXc63E5WJ,spotify:track:2WRzpLD8qDRrxMXc63E5WJ,https://api.spotify.com/v1/tracks/2WRzpLD8qDRrxMXc63E5WJ,https://api.spotify.com/v1/audio-analysis/2WRzpLD8qDRrxMXc63E5WJ,251000,4
Eve,Let Me Blow Ya Mind,73,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Women of Hip-Hop,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,3RmKpob8xzv1pzHEQrMJah,spotify:track:3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,230133,4
Pote Baby,In The Kitchen,51,[],Get Turnt,0.881,0.475,1,-8.794,1,0.5,0.303,0,0.229,0.615,146.931,1Cs748JfTfqzPoZAxBX9Ra,spotify:track:1Cs748JfTfqzPoZAxBX9Ra,https://api.spotify.com/v1/tracks/1Cs748JfTfqzPoZAxBX9Ra,https://api.spotify.com/v1/audio-analysis/1Cs748JfTfqzPoZAxBX9Ra,182870,4
Hadag Nahash,מצביעים ברגליים,23,"['israeli hip hop', 'jewish hip hop']",This Is הדג נחש,0.783,0.828,7,-5.369,1,0.0703,0.047,0,0.0317,0.802,112.075,2XvznSCQLEojZ5H8EZ3Uue,spotify:track:2XvznSCQLEojZ5H8EZ3Uue,https://api.spotify.com/v1/tracks/2XvznSCQLEojZ5H8EZ3Uue,https://api.spotify.com/v1/audio-analysis/2XvznSCQLEojZ5H8EZ3Uue,156982,4
DDG,Get What You Want (feat. PnB Rock),50,['trap'],Signed XOXO,0.799,0.494,7,-12.029,1,0.266,0.147,0.000929,0.115,0.234,136.019,5ggVEuDcRLtHRno8hilkal,spotify:track:5ggVEuDcRLtHRno8hilkal,https://api.spotify.com/v1/tracks/5ggVEuDcRLtHRno8hilkal,https://api.spotify.com/v1/audio-analysis/5ggVEuDcRLtHRno8hilkal,186196,4
Nelly,Country Grammar (Hot Shit),1,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",Hip-Hop Drive,0.871,0.673,2,-6.769,1,0.076,0.00719,1.01E-06,0.109,0.577,162.804,50AVBFbfnN6vsi6qpQdd7N,spotify:track:50AVBFbfnN6vsi6qpQdd7N,https://api.spotify.com/v1/tracks/50AVBFbfnN6vsi6qpQdd7N,https://api.spotify.com/v1/audio-analysis/50AVBFbfnN6vsi6qpQdd7N,287440,4
IDK,King Alfred,45,"['dmv rap', 'hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Alternative Hip Hop,0.836,0.573,1,-6.526,0,0.231,0.0202,0,0.0849,0.399,145.93,6Z2nShoaJ0STISrBehiDDR,spotify:track:6Z2nShoaJ0STISrBehiDDR,https://api.spotify.com/v1/tracks/6Z2nShoaJ0STISrBehiDDR,https://api.spotify.com/v1/audio-analysis/6Z2nShoaJ0STISrBehiDDR,157473,4
Gwendolyn Brooks,Old Laughter,9,['poetry'],Black History Salute,0.721,0.0417,11,-28.807,1,0.243,0.744,0,0.0839,0.394,109.074,59QPVfPJ6IAhKQhB34eq5Z,spotify:track:59QPVfPJ6IAhKQhB34eq5Z,https://api.spotify.com/v1/tracks/59QPVfPJ6IAhKQhB34eq5Z,https://api.spotify.com/v1/audio-analysis/59QPVfPJ6IAhKQhB34eq5Z,42600,5
Kanye West,Gold Digger,78,"['chicago rap', 'rap']",Hip-Hop Drive,0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
Smallgod,Sinner,58,[],Rap UK,0.836,0.595,4,-9.428,0,0.274,0.495,1.97E-06,0.206,0.703,144.901,6miftk872yxPKve9CdKaQO,spotify:track:6miftk872yxPKve9CdKaQO,https://api.spotify.com/v1/tracks/6miftk872yxPKve9CdKaQO,https://api.spotify.com/v1/audio-analysis/6miftk872yxPKve9CdKaQO,232630,4
Rayven Justice,Hoop Dreams (feat. Bang),45,"['pop r&b', 'slow game', 'trap soul', 'west coast trap']",Westside Story,0.695,0.561,0,-8.914,0,0.353,0.371,0,0.225,0.584,97.948,1jUXX7HcQpTqAPs4smpMjr,spotify:track:1jUXX7HcQpTqAPs4smpMjr,https://api.spotify.com/v1/tracks/1jUXX7HcQpTqAPs4smpMjr,https://api.spotify.com/v1/audio-analysis/1jUXX7HcQpTqAPs4smpMjr,188422,4
Tuna,בון וויאג',31,"['israeli hip hop', 'israeli pop']",This Is טונה,0.279,0.872,11,-6.533,0,0.335,0.122,0,0.141,0.406,164.006,6aszJQcdJFZCaWd1fAGeR4,spotify:track:6aszJQcdJFZCaWd1fAGeR4,https://api.spotify.com/v1/tracks/6aszJQcdJFZCaWd1fAGeR4,https://api.spotify.com/v1/audio-analysis/6aszJQcdJFZCaWd1fAGeR4,346435,4
Marlon Craft,Lot To Give,45,"['nyc rap', 'underground hip hop']",Mellow Bars,0.63,0.867,10,-4.393,0,0.315,0.169,0,0.0975,0.557,156.017,5F99pdmhxo3PvLvalp92YQ,spotify:track:5F99pdmhxo3PvLvalp92YQ,https://api.spotify.com/v1/tracks/5F99pdmhxo3PvLvalp92YQ,https://api.spotify.com/v1/audio-analysis/5F99pdmhxo3PvLvalp92YQ,199922,4
Coi Leray,No More Parties - Remix,75,"['r&b', 'trap queen', 'viral rap']",No Cap,0.827,0.394,11,-10.073,1,0.559,0.253,0,0.12,0.715,157,5A4WcRuy0FFEAC5pAK43oa,spotify:track:5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/tracks/5A4WcRuy0FFEAC5pAK43oa,https://api.spotify.com/v1/audio-analysis/5A4WcRuy0FFEAC5pAK43oa,192880,4
Ameer Vann,IDFIATOK,50,"['hip hop', 'underground hip hop']",Alternative Hip Hop,0.811,0.756,6,-8.497,1,0.214,0.0321,0.0038,0.118,0.65,124.998,3UCfeH1mZnwErqWZhiN32y,spotify:track:3UCfeH1mZnwErqWZhiN32y,https://api.spotify.com/v1/tracks/3UCfeH1mZnwErqWZhiN32y,https://api.spotify.com/v1/audio-analysis/3UCfeH1mZnwErqWZhiN32y,117366,4
MC Beezy,Casamigos,44,[],Fresh Finds: Hip Hop,0.731,0.563,5,-5.893,1,0.508,0.0419,0,0.0938,0.539,209.84,6gQnwf0fyydSv65rsFbzty,spotify:track:6gQnwf0fyydSv65rsFbzty,https://api.spotify.com/v1/tracks/6gQnwf0fyydSv65rsFbzty,https://api.spotify.com/v1/audio-analysis/6gQnwf0fyydSv65rsFbzty,164387,4
Rich The Kid,Richard Mille Patek,64,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']",No Cap,0.722,0.635,0,-4.59,0,0.363,0.219,0,0.272,0.557,68.461,4FFZEsNgzLySp38LbxdA5Q,spotify:track:4FFZEsNgzLySp38LbxdA5Q,https://api.spotify.com/v1/tracks/4FFZEsNgzLySp38LbxdA5Q,https://api.spotify.com/v1/audio-analysis/4FFZEsNgzLySp38LbxdA5Q,153005,4
Benny The Butcher,Plug Talk (feat. 2 Chainz),58,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop', 'upstate ny rap']",Mind Right,0.733,0.595,1,-5.732,1,0.392,0.558,0,0.304,0.316,139.721,3kKfpZ1Lwf5bG2t6mHbSOw,spotify:track:3kKfpZ1Lwf5bG2t6mHbSOw,https://api.spotify.com/v1/tracks/3kKfpZ1Lwf5bG2t6mHbSOw,https://api.spotify.com/v1/audio-analysis/3kKfpZ1Lwf5bG2t6mHbSOw,195989,4
Gil Scott-Heron,The Revolution Will Not Be Televised,58,"['conscious hip hop', 'funk', 'jazz funk', 'political hip hop', 'slam poetry', 'soul']",Black History Salute,0.558,0.677,11,-12.38,0,0.207,0.535,0,0.101,0.96,180.685,7kjg2NCn3Zx70m1DFHSSGO,spotify:track:7kjg2NCn3Zx70m1DFHSSGO,https://api.spotify.com/v1/tracks/7kjg2NCn3Zx70m1DFHSSGO,https://api.spotify.com/v1/audio-analysis/7kjg2NCn3Zx70m1DFHSSGO,185879,4
A Tribe Called Quest,Check the Rhime,64,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",I Love My '90s Hip-Hop,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,4HfxDJ0uLHTLe0fZrx0MbQ,spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/tracks/4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/audio-analysis/4HfxDJ0uLHTLe0fZrx0MbQ,216693,4
SR,Practice Makes Perfect,70,['uk drill'],Rap UK,0.801,0.633,4,-7.069,1,0.293,0.102,0,0.354,0.945,139.931,4Qpa0WH8hUHtOJKSNPrGV7,spotify:track:4Qpa0WH8hUHtOJKSNPrGV7,https://api.spotify.com/v1/tracks/4Qpa0WH8hUHtOJKSNPrGV7,https://api.spotify.com/v1/audio-analysis/4Qpa0WH8hUHtOJKSNPrGV7,167143,4
Leikeli47,Zoom,54,"['escape room', 'hip pop', 'trap queen']",Women of Hip-Hop,0.874,0.392,5,-10.884,1,0.153,0.246,0,0.359,0.543,76.544,1N3WA69hiGcEsO2ExABuqs,spotify:track:1N3WA69hiGcEsO2ExABuqs,https://api.spotify.com/v1/tracks/1N3WA69hiGcEsO2ExABuqs,https://api.spotify.com/v1/audio-analysis/1N3WA69hiGcEsO2ExABuqs,170733,4
DMX,What's My Name,64,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",Gold School,0.647,0.98,7,-3.463,1,0.356,0.0301,8.56E-05,0.045,0.399,188.309,6OQrmEIK8KOOVcSoSaEo40,spotify:track:6OQrmEIK8KOOVcSoSaEo40,https://api.spotify.com/v1/tracks/6OQrmEIK8KOOVcSoSaEo40,https://api.spotify.com/v1/audio-analysis/6OQrmEIK8KOOVcSoSaEo40,232333,5
Joyner Lucas,Zim Zimma,65,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",RapCaviar,0.883,0.621,11,-6.063,0,0.212,0.0871,0,0.499,0.676,149.052,7g9DNzAU2QP88rE4BgIJpp,spotify:track:7g9DNzAU2QP88rE4BgIJpp,https://api.spotify.com/v1/tracks/7g9DNzAU2QP88rE4BgIJpp,https://api.spotify.com/v1/audio-analysis/7g9DNzAU2QP88rE4BgIJpp,239702,4
Nebu Kiniza,Questions (feat. Future),62,"['melodic rap', 'plugg', 'trap', 'trap soul', 'underground hip hop', 'vapor trap']",Signed XOXO,0.776,0.609,1,-5.631,0,0.0375,0.301,0,0.077,0.375,138.047,4EtMpvyRyklyTqyL3Xrm8K,spotify:track:4EtMpvyRyklyTqyL3Xrm8K,https://api.spotify.com/v1/tracks/4EtMpvyRyklyTqyL3Xrm8K,https://api.spotify.com/v1/audio-analysis/4EtMpvyRyklyTqyL3Xrm8K,184351,4
Kembe X,Back At It,46,"['indie hip hop', 'underground hip hop']",Alternative Hip Hop,0.489,0.832,2,-5.717,1,0.19,0.208,2.02E-06,0.139,0.253,148.068,7CtseXl6vo5iKg4lJGdQfG,spotify:track:7CtseXl6vo5iKg4lJGdQfG,https://api.spotify.com/v1/tracks/7CtseXl6vo5iKg4lJGdQfG,https://api.spotify.com/v1/audio-analysis/7CtseXl6vo5iKg4lJGdQfG,194605,4
