Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Itay Levi,רק בנות,47,"['israeli mediterranean', 'mizrahi']",ים תיכוני: הלהיטים,0.736,0.703,10,-6.09,0,0.0676,0.302,0,0.308,0.795,125.941,3hplQ2tuZhT4oCHijqJwhB,spotify:track:3hplQ2tuZhT4oCHijqJwhB,https://api.spotify.com/v1/tracks/3hplQ2tuZhT4oCHijqJwhB,https://api.spotify.com/v1/audio-analysis/3hplQ2tuZhT4oCHijqJwhB,184967,4
Blaq Jerzee,Falling For U,60,['nigerian pop'],African Heat,0.839,0.81,10,-4.297,0,0.118,0.474,0.000273,0.0752,0.43,104.011,4C0dBjF3xoqF3wGWO2r9k9,spotify:track:4C0dBjF3xoqF3wGWO2r9k9,https://api.spotify.com/v1/tracks/4C0dBjF3xoqF3wGWO2r9k9,https://api.spotify.com/v1/audio-analysis/4C0dBjF3xoqF3wGWO2r9k9,181965,4
Rosario,Te lo Juro Yo,29,"['cantautor', 'latin pop', 'pop flamenco', 'rumba', 'spanish pop']",Coplas de siempre,0.73,0.404,0,-9.225,1,0.0389,0.404,0,0.308,0.425,97.926,2GAAgmUQL6kr2Kx4Kv6OXz,spotify:track:2GAAgmUQL6kr2Kx4Kv6OXz,https://api.spotify.com/v1/tracks/2GAAgmUQL6kr2Kx4Kv6OXz,https://api.spotify.com/v1/audio-analysis/2GAAgmUQL6kr2Kx4Kv6OXz,185027,4
CJ,Whoopty,85,['nyc rap'],הלהיטים הגדולים של ישראל,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123263,4
Dudu Aharon,רומנטי או סימפטי,18,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.706,0.937,5,-3.88,1,0.0444,0.0914,0,0.323,0.729,127.99,1vXT9LMDTcQVb2E6liAl57,spotify:track:1vXT9LMDTcQVb2E6liAl57,https://api.spotify.com/v1/tracks/1vXT9LMDTcQVb2E6liAl57,https://api.spotify.com/v1/audio-analysis/1vXT9LMDTcQVb2E6liAl57,239667,4
Loud Luxury,Red Handed,60,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",Singled Out,0.741,0.722,8,-5.471,0,0.0824,0.0172,0,0.0678,0.774,120.086,3L5vu7DBK62Nr3UIREIEJE,spotify:track:3L5vu7DBK62Nr3UIREIEJE,https://api.spotify.com/v1/tracks/3L5vu7DBK62Nr3UIREIEJE,https://api.spotify.com/v1/audio-analysis/3L5vu7DBK62Nr3UIREIEJE,171294,4
Stonebwoy,Activate,55,"['afro dancehall', 'azontobeats', 'dancehall', 'ghanaian pop', 'hiplife']",African Heat,0.787,0.699,4,-3.405,0,0.0384,0.69,3.56E-06,0.152,0.611,108.022,0Bc66CwO7NENnqW60RBDzG,spotify:track:0Bc66CwO7NENnqW60RBDzG,https://api.spotify.com/v1/tracks/0Bc66CwO7NENnqW60RBDzG,https://api.spotify.com/v1/audio-analysis/0Bc66CwO7NENnqW60RBDzG,217778,4
Eyal Golan,עושה עם העיניים,36,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",This Is אייל גולן,0.648,0.444,5,-8.598,1,0.0373,0.738,0,0.132,0.288,90.958,4b1SBLUAW99ceiy9Quyqly,spotify:track:4b1SBLUAW99ceiy9Quyqly,https://api.spotify.com/v1/tracks/4b1SBLUAW99ceiy9Quyqly,https://api.spotify.com/v1/audio-analysis/4b1SBLUAW99ceiy9Quyqly,177033,4
Lee Fields,Let a Man Do What He Wanna Do,38,"['funk', 'southern soul']",Retro Pop,0.845,0.743,9,-7.445,0,0.0931,0.0799,0.00209,0.694,0.956,112.493,21tzl7QqFs2UJwaGQpwtCk,spotify:track:21tzl7QqFs2UJwaGQpwtCk,https://api.spotify.com/v1/tracks/21tzl7QqFs2UJwaGQpwtCk,https://api.spotify.com/v1/audio-analysis/21tzl7QqFs2UJwaGQpwtCk,170387,4
Kyle Lionhart,Sorry I'm Gone (feat. Emily Reid),57,"['australian indie folk', 'australian pop', 'indie anthem-folk']",Hot Acoustics,0.574,0.326,3,-11.284,1,0.0301,0.709,9.96E-05,0.111,0.563,147.921,6gZeNBEYfgkgrLaTZ32T2x,spotify:track:6gZeNBEYfgkgrLaTZ32T2x,https://api.spotify.com/v1/tracks/6gZeNBEYfgkgrLaTZ32T2x,https://api.spotify.com/v1/audio-analysis/6gZeNBEYfgkgrLaTZ32T2x,227413,4
Jimbo J,חתולים,53,['israeli hip hop'],הלהיטים הגדולים של ישראל,0.665,0.583,9,-7.271,0,0.043,0.272,2.82E-05,0.311,0.365,105.004,7IGkkk83NInOaTmLALMP7L,spotify:track:7IGkkk83NInOaTmLALMP7L,https://api.spotify.com/v1/tracks/7IGkkk83NInOaTmLALMP7L,https://api.spotify.com/v1/audio-analysis/7IGkkk83NInOaTmLALMP7L,218370,4
Olivia Rodrigo,good 4 u,92,"['pop', 'post-teen pop']",just hits,0.556,0.661,6,-5.052,0,0.204,0.3,0,0.101,0.668,168.56,6PERP62TejQjgHu81OHxgM,spotify:track:6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/audio-analysis/6PERP62TejQjgHu81OHxgM,178148,4
Tate McRae,Heather - Spotify Singles,63,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Hot Acoustics,0.569,0.271,10,-10.969,1,0.0271,0.886,0,0.103,0.352,91.888,2GSLoT7abyYGchSSDCpWEI,spotify:track:2GSLoT7abyYGchSSDCpWEI,https://api.spotify.com/v1/tracks/2GSLoT7abyYGchSSDCpWEI,https://api.spotify.com/v1/audio-analysis/2GSLoT7abyYGchSSDCpWEI,190652,4
Olivia Rodrigo,enough for you,29,"['pop', 'post-teen pop']",שישי של מוזיקה חדשה,0.638,0.259,7,-10.706,1,0.0898,0.753,0,0.219,0.269,88.485,3T8KVPcFVyyzswMnS8NC8t,spotify:track:3T8KVPcFVyyzswMnS8NC8t,https://api.spotify.com/v1/tracks/3T8KVPcFVyyzswMnS8NC8t,https://api.spotify.com/v1/audio-analysis/3T8KVPcFVyyzswMnS8NC8t,202827,4
Haley Mae Campbell,Never Been in Love,50,"['contemporary country', 'country pop']",Fresh Finds,0.678,0.741,4,-4.148,1,0.0293,0.121,7.56E-05,0.323,0.855,147.829,4SACHtzLlcNaUKGYC9oX30,spotify:track:4SACHtzLlcNaUKGYC9oX30,https://api.spotify.com/v1/tracks/4SACHtzLlcNaUKGYC9oX30,https://api.spotify.com/v1/audio-analysis/4SACHtzLlcNaUKGYC9oX30,179189,4
Noga Erez,End of the Road,59,"['israeli hip hop', 'israeli indie']",רדיו ישראל,0.899,0.557,7,-7.966,1,0.245,0.0786,0,0.0777,0.464,99.975,5YSXUtpMFyztO3OFY3V4hc,spotify:track:5YSXUtpMFyztO3OFY3V4hc,https://api.spotify.com/v1/tracks/5YSXUtpMFyztO3OFY3V4hc,https://api.spotify.com/v1/audio-analysis/5YSXUtpMFyztO3OFY3V4hc,159986,4
Madison Beer,Blue,67,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Pop Sauce,0.64,0.501,7,-7.86,1,0.0624,0.15,0,0.16,0.346,114.031,4a1RWaG4BTkifgMSx3rpf3,spotify:track:4a1RWaG4BTkifgMSx3rpf3,https://api.spotify.com/v1/tracks/4a1RWaG4BTkifgMSx3rpf3,https://api.spotify.com/v1/audio-analysis/4a1RWaG4BTkifgMSx3rpf3,229882,4
Osher Cohen,מי עוד יחבק,46,['israeli mediterranean'],ים תיכוני חדש,0.651,0.398,3,-9.182,0,0.0625,0.568,0,0.171,0.592,77.991,1A8Uf1oSZC5oKD0sDHRlKy,spotify:track:1A8Uf1oSZC5oKD0sDHRlKy,https://api.spotify.com/v1/tracks/1A8Uf1oSZC5oKD0sDHRlKy,https://api.spotify.com/v1/audio-analysis/1A8Uf1oSZC5oKD0sDHRlKy,232308,4
Amy Shark,Love Songs Ain't for Us (feat. Keith Urban),69,['australian pop'],Fresh & Chill,0.396,0.351,4,-7.787,1,0.0655,0.591,0,0.158,0.245,182.457,5s6pQWa3WI2hqe8bYa8Ai9,spotify:track:5s6pQWa3WI2hqe8bYa8Ai9,https://api.spotify.com/v1/tracks/5s6pQWa3WI2hqe8bYa8Ai9,https://api.spotify.com/v1/audio-analysis/5s6pQWa3WI2hqe8bYa8Ai9,220867,3
Fine Young Cannibals,She Drives Me Crazy,72,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",Guilty Pleasures,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/tracks/4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,215773,4
Inner Wave,Mushroom,51,"['indie garage rock', 'neo-psychedelic']",Bedroom Pop,0.703,0.781,4,-5.536,1,0.0262,0.262,0.544,0.155,0.845,100.909,6bF20uauKV4HUXp5mKdx82,spotify:track:6bF20uauKV4HUXp5mKdx82,https://api.spotify.com/v1/tracks/6bF20uauKV4HUXp5mKdx82,https://api.spotify.com/v1/audio-analysis/6bF20uauKV4HUXp5mKdx82,166229,4
Sinead Harnett,Pulling Away (acoustic),46,"['alternative r&b', 'chill r&b', 'dance pop', 'gauze pop', 'indie r&b', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",Hot Acoustics,0.493,0.322,7,-11.456,0,0.0545,0.8,0,0.114,0.287,137.384,5xif8DSxBw2sYROjNbXYVE,spotify:track:5xif8DSxBw2sYROjNbXYVE,https://api.spotify.com/v1/tracks/5xif8DSxBw2sYROjNbXYVE,https://api.spotify.com/v1/audio-analysis/5xif8DSxBw2sYROjNbXYVE,208490,4
Beren Olivia,Read My Mind,50,['uk pop'],songs to scream in the car,0.534,0.606,2,-9.195,1,0.058,0.00792,1.92E-06,0.0783,0.311,149.913,6k1RWwxJpRgm2lbyxRTmtF,spotify:track:6k1RWwxJpRgm2lbyxRTmtF,https://api.spotify.com/v1/tracks/6k1RWwxJpRgm2lbyxRTmtF,https://api.spotify.com/v1/audio-analysis/6k1RWwxJpRgm2lbyxRTmtF,178514,4
Adele,Rolling in the Deep,77,"['british soul', 'pop', 'pop soul', 'uk pop']",Hit Rewind,0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4
Waterparks,Just Kidding,48,"['alt z', 'modern alternative rock', 'modern rock', 'neon pop punk', 'pixie', 'pop punk', 'rock', 'social media pop', 'texas pop punk']",PopRox,0.677,0.87,11,-4.569,0,0.0356,0.199,0,0.304,0.737,94.984,2C5NZl3el8aZda8NIYbnjH,spotify:track:2C5NZl3el8aZda8NIYbnjH,https://api.spotify.com/v1/tracks/2C5NZl3el8aZda8NIYbnjH,https://api.spotify.com/v1/audio-analysis/2C5NZl3el8aZda8NIYbnjH,149050,4
Idan Amedi,בסוף,32,['israeli pop'],This Is עידן עמדי,0.561,0.379,1,-10.983,0,0.0423,0.863,2.37E-06,0.14,0.669,138.313,70AIAeu7FoPd8tZwB1CsTf,spotify:track:70AIAeu7FoPd8tZwB1CsTf,https://api.spotify.com/v1/tracks/70AIAeu7FoPd8tZwB1CsTf,https://api.spotify.com/v1/audio-analysis/70AIAeu7FoPd8tZwB1CsTf,192573,4
Billie Eilish,everything i wanted,85,"['electropop', 'pop']",Mega Hit Mix,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
Bruno Mars,Marry You,75,"['dance pop', 'pop']",Soft Pop Hits,0.62,0.832,10,-4.848,1,0.036,0.332,0,0.104,0.481,144.926,6SKwQghsR8AISlxhcwyA9R,spotify:track:6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R,230120,4
Jane Bordeaux,אישה קשה,47,"['classic israeli pop', 'israeli indie', 'israeli pop']",פופ ישראלי חדש,0.702,0.787,9,-8.175,0,0.0433,0.0137,0.526,0.105,0.436,99.982,0riTg4W5chUXwJJq7W8DSE,spotify:track:0riTg4W5chUXwJJq7W8DSE,https://api.spotify.com/v1/tracks/0riTg4W5chUXwJJq7W8DSE,https://api.spotify.com/v1/audio-analysis/0riTg4W5chUXwJJq7W8DSE,195500,4
Alec Benjamin,The Way You Felt,75,"['alt z', 'electropop', 'pop']",Fresh & Chill,0.872,0.52,0,-6.928,1,0.0618,0.715,0,0.0982,0.736,131.918,6XdHZr9iXdqc4Q76wtgbqr,spotify:track:6XdHZr9iXdqc4Q76wtgbqr,https://api.spotify.com/v1/tracks/6XdHZr9iXdqc4Q76wtgbqr,https://api.spotify.com/v1/audio-analysis/6XdHZr9iXdqc4Q76wtgbqr,182810,4
Sarah Barrios,Have We Met Before (with Eric Nam),59,['alt z'],Fresh & Chill,0.434,0.271,7,-10.302,1,0.0353,0.856,0,0.109,0.367,167.412,7eCpXVlWnTVEE8twb3P8m5,spotify:track:7eCpXVlWnTVEE8twb3P8m5,https://api.spotify.com/v1/tracks/7eCpXVlWnTVEE8twb3P8m5,https://api.spotify.com/v1/audio-analysis/7eCpXVlWnTVEE8twb3P8m5,158175,4
Sia,Elastic Heart,71,"['australian dance', 'australian pop', 'dance pop', 'pop']",Hit Rewind,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,spotify:track:6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,257200,4
Mimi Webb,Good Without,84,"['alt z', 'indie cafe pop', 'uk pop']",just hits,0.616,0.576,11,-5.495,0,0.0532,0.0723,0,0.375,0.269,89.962,15OCqNPYoLziEAsbVnqRj5,spotify:track:15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/tracks/15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/audio-analysis/15OCqNPYoLziEAsbVnqRj5,182121,4
Mooski,"Track Star (feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",60,[],All New All Now,0.551,0.438,7,-10.297,0,0.187,0.243,0,0.0972,0.248,130.814,53sTK6KBrvsuqKT9qNpS5d,spotify:track:53sTK6KBrvsuqKT9qNpS5d,https://api.spotify.com/v1/tracks/53sTK6KBrvsuqKT9qNpS5d,https://api.spotify.com/v1/audio-analysis/53sTK6KBrvsuqKT9qNpS5d,221054,5
Itay Levi,Halo Mami,30,"['israeli mediterranean', 'mizrahi']",This Is איתי לוי,0.655,0.757,7,-2.979,0,0.113,0.264,0,0.224,0.848,163.963,3HymAoLKjdu8QNJhmDSqX1,spotify:track:3HymAoLKjdu8QNJhmDSqX1,https://api.spotify.com/v1/tracks/3HymAoLKjdu8QNJhmDSqX1,https://api.spotify.com/v1/audio-analysis/3HymAoLKjdu8QNJhmDSqX1,213659,4
Saweetie,Fast (Motion),72,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",All New All Now,0.882,0.839,4,-3.193,1,0.082,0.156,0,0.132,0.71,117.032,7zEz7q43xjzbRSUar4yH3m,spotify:track:7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/tracks/7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/audio-analysis/7zEz7q43xjzbRSUar4yH3m,170653,4
MOD SUN,Amnesia,58,"['minnesota hip hop', 'pop punk', 'pop rap']",PopRox,0.457,0.804,6,-4.756,0,0.0362,0.000206,0,0.197,0.523,155.022,0zu5YEA4jVLa36NtZHS6SO,spotify:track:0zu5YEA4jVLa36NtZHS6SO,https://api.spotify.com/v1/tracks/0zu5YEA4jVLa36NtZHS6SO,https://api.spotify.com/v1/audio-analysis/0zu5YEA4jVLa36NtZHS6SO,171033,4
MARINA,Ancient Dreams In A Modern Land,60,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']",All New All Now,0.578,0.793,10,-5.002,0,0.0453,0.0166,0,0.304,0.638,137.915,5q324gelss3QQAIejPFlD3,spotify:track:5q324gelss3QQAIejPFlD3,https://api.spotify.com/v1/tracks/5q324gelss3QQAIejPFlD3,https://api.spotify.com/v1/audio-analysis/5q324gelss3QQAIejPFlD3,206080,4
Eli Luzon,ילדה,22,['mizrahi'],קלאסיקות ים תיכוניות,0.604,0.558,0,-12.885,0,0.0362,0.106,2.91E-05,0.0854,0.968,156.618,5bcDDH2BnuzBWcdQnrhGmU,spotify:track:5bcDDH2BnuzBWcdQnrhGmU,https://api.spotify.com/v1/tracks/5bcDDH2BnuzBWcdQnrhGmU,https://api.spotify.com/v1/audio-analysis/5bcDDH2BnuzBWcdQnrhGmU,305973,4
4 Non Blondes,What's Up?,80,"['new wave pop', 'pop rock']",Guilty Pleasures,0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.355,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4
Ashnikko,Slumber Party (feat. Princess Nokia),86,"['alt z', 'electropop', 'escape room', 'pop']",Viral Hits,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95E-05,0.101,0.563,105.012,11ZulcYY4lowvcQm4oe3VJ,spotify:track:11ZulcYY4lowvcQm4oe3VJ,https://api.spotify.com/v1/tracks/11ZulcYY4lowvcQm4oe3VJ,https://api.spotify.com/v1/audio-analysis/11ZulcYY4lowvcQm4oe3VJ,178405,4
props,I Don't Mind,27,[],Bedroom Pop,0.732,0.397,5,-10.648,1,0.254,0.0609,3.45E-05,0.0737,0.512,73.888,33iMrb3cPhB0xsfa6oe1m1,spotify:track:33iMrb3cPhB0xsfa6oe1m1,https://api.spotify.com/v1/tracks/33iMrb3cPhB0xsfa6oe1m1,https://api.spotify.com/v1/audio-analysis/33iMrb3cPhB0xsfa6oe1m1,159791,4
girl in red,Body And Mind,69,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",All New All Now,0.575,0.572,10,-5.928,0,0.0635,0.0718,0,0.0995,0.551,150.894,2dAHKe37uyUrB0v0PJrDDj,spotify:track:2dAHKe37uyUrB0v0PJrDDj,https://api.spotify.com/v1/tracks/2dAHKe37uyUrB0v0PJrDDj,https://api.spotify.com/v1/audio-analysis/2dAHKe37uyUrB0v0PJrDDj,186672,4
Katzin,Getaway,48,[],Fresh Finds: Pop,0.889,0.607,7,-6.834,1,0.0671,0.093,0,0.113,0.851,135.001,02kzgVGKmlwCwrrNUxk7Jy,spotify:track:02kzgVGKmlwCwrrNUxk7Jy,https://api.spotify.com/v1/tracks/02kzgVGKmlwCwrrNUxk7Jy,https://api.spotify.com/v1/audio-analysis/02kzgVGKmlwCwrrNUxk7Jy,128000,4
Sum 41,Fat Lip,73,"['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk']",Guilty Pleasures,0.402,0.914,9,-5.215,1,0.142,0.000579,0,0.065,0.626,196.505,4KacUpvbA3Mfo05gttTjhN,spotify:track:4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/tracks/4KacUpvbA3Mfo05gttTjhN,https://api.spotify.com/v1/audio-analysis/4KacUpvbA3Mfo05gttTjhN,178267,4
Nadav Guedj,2 מטר,37,"['eurovision', 'israeli pop']",פופ ישראלי חדש,0.76,0.667,10,-7.61,0,0.258,0.0264,0.00352,0.192,0.548,121.986,4CNBfvSHDSbGZvcnynRG3m,spotify:track:4CNBfvSHDSbGZvcnynRG3m,https://api.spotify.com/v1/tracks/4CNBfvSHDSbGZvcnynRG3m,https://api.spotify.com/v1/audio-analysis/4CNBfvSHDSbGZvcnynRG3m,149508,4
Stevedreez,STAY UP,42,[],Fresh Finds,0.803,0.319,0,-10.736,0,0.154,0.000592,0.0154,0.103,0.441,110.007,1hb5zeeR0SchsLSIPrphL8,spotify:track:1hb5zeeR0SchsLSIPrphL8,https://api.spotify.com/v1/tracks/1hb5zeeR0SchsLSIPrphL8,https://api.spotify.com/v1/audio-analysis/1hb5zeeR0SchsLSIPrphL8,229766,4
Lil Heart Eyes,wish i never met you,20,[],Fresh Finds: Pop,0.655,0.446,3,-8.925,1,0.0675,0.199,5.14E-06,0.134,0.615,157.376,2IYOZBI6goHOVAbyTLJr03,spotify:track:2IYOZBI6goHOVAbyTLJr03,https://api.spotify.com/v1/tracks/2IYOZBI6goHOVAbyTLJr03,https://api.spotify.com/v1/audio-analysis/2IYOZBI6goHOVAbyTLJr03,124356,4
Noah Kahan,Part of Me,66,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'indiecoustica', 'pop', 'pop rock', 'stomp and holler']",Fresh & Chill,0.689,0.687,7,-7.832,1,0.0361,0.0674,0,0.0933,0.247,109.98,4aosx8uOGPG9aJjm0Dj4dN,spotify:track:4aosx8uOGPG9aJjm0Dj4dN,https://api.spotify.com/v1/tracks/4aosx8uOGPG9aJjm0Dj4dN,https://api.spotify.com/v1/audio-analysis/4aosx8uOGPG9aJjm0Dj4dN,237230,4
Thomas Jack,Rise Up - Acoustic Version,34,"['deep house', 'deep tropical house', 'tropical house']",Acoustic Hits,0.705,0.331,2,-7.72,0,0.0323,0.791,0,0.133,0.517,104.017,2UKHSicfUM6YjBXfj9qycr,spotify:track:2UKHSicfUM6YjBXfj9qycr,https://api.spotify.com/v1/tracks/2UKHSicfUM6YjBXfj9qycr,https://api.spotify.com/v1/audio-analysis/2UKHSicfUM6YjBXfj9qycr,141346,4
